object,count
poster,140
book,64
man,64
person,48
building,36
clothing,33
woman,18
scoreboard,18
mobile phone,18
computer monitor,16
billboard,13
shelf,13
television,11
box,11
bookcase,10
plant,9
mammal,8
tablet computer,7
girl,7
picture frame,6
human body,6
boy,6
whiteboard,5
toy,4
sports uniform,4
snack,4
house,4
window,4
convenience store,3
table,2
skyscraper,2
stairs,2
tent,2
office building,2
maple,2
medical equipment,2
car,2
houseplant,2
hat,2
door,2
suit,1
boat,1
vehicle,1
van,1
cart,1
coffee table,1
desk,1
tank,1
tableware,1
dinosaur,1
guitar,1
envelope,1
parachute,1
snowman,1
shirt,1
human arm,1
sculpture,1
human face,1
rugby ball,1
human hand,1
jacket,1
land vehicle,1
backpack,1
airplane,1
