object,count
poster,119
book,59
building,38
person,28
clothing,24
man,22
woman,11
car,11
plant,10
office supplies,10
train,9
billboard,8
bookcase,8
bottle,8
mobile phone,8
house,7
shelf,7
snack,7
bus,7
tin can,6
truck,5
land vehicle,5
boy,5
drink,5
computer monitor,4
human body,4
guitar,4
golf ball,3
beer,3
girl,3
furniture,2
vehicle,2
food,2
picture frame,2
door,2
whiteboard,2
window,2
pastry,2
dessert,2
bicycle,2
toy,2
bread,2
van,2
sculpture,1
tire,1
sports equipment,1
stairs,1
tablet computer,1
television,1
tent,1
rose,1
trumpet,1
wheel,1
wine,1
scoreboard,1
animal,1
ring binder,1
refrigerator,1
banjo,1
bicycle wheel,1
boat,1
box,1
carrot,1
cart,1
chicken,1
closet,1
convenience store,1
dairy,1
dress,1
helicopter,1
horn,1
houseplant,1
auto part,1
jacket,1
laptop,1
mammal,1
parking meter,1
human face,1
