object,count
poster,206
man,125
book,124
building,96
clothing,93
person,79
woman,59
car,49
bottle,33
house,23
girl,19
snack,19
computer monitor,17
billboard,16
land vehicle,15
whiteboard,14
convenience store,14
mobile phone,14
wine,13
bus,13
boy,13
table,12
drink,12
shelf,12
truck,11
wheel,11
human body,11
tin can,10
beer,10
laptop,10
auto part,9
mammal,9
bookcase,9
box,9
window,8
office building,8
plant,8
airplane,8
toy,7
camera,6
bicycle,6
tablet computer,6
boat,5
scoreboard,5
vehicle,5
picture frame,5
train,5
suit,5
tire,5
door,5
television,4
jacket,4
skyscraper,4
food,4
flower,4
fashion accessory,4
desk,4
computer keyboard,4
footwear,3
motorcycle,3
human arm,3
helmet,3
bicycle wheel,3
juice,3
traffic sign,3
van,3
cake,2
lobster,2
baked goods,2
balloon,2
calculator,2
medical equipment,2
vehicle registration plate,2
rabbit,2
rocket,2
palm tree,2
personal care,2
piano,2
tower,2
tent,2
office supplies,2
chicken,2
cat,2
guitar,2
furniture,2
fruit,2
dinosaur,1
dog,1
taxi,1
dress,1
belt,1
human hair,1
stairs,1
sports uniform,1
soap dispenser,1
drum,1
eagle,1
elephant,1
seat belt,1
barrel,1
digital clock,1
envelope,1
diaper,1
wine glass,1
axe,1
coin,1
ball,1
cheese,1
weapon,1
washing machine,1
wall clock,1
chair,1
cookie,1
corded phone,1
banana,1
cosmetics,1
dairy,1
dessert,1
seafood,1
saucer,1
scarf,1
mug,1
ipod,1
human face,1
human eye,1
candy,1
candle,1
cantaloupe,1
luggage and bags,1
cassette deck,1
ambulance,1
helicopter,1
missile,1
coffee cup,1
hat,1
muffin,1
musical keyboard,1
human hand,1
handgun,1
glasses,1
pen,1
cabinetry,1
castle,1
pizza,1
bull,1
popcorn,1
flag,1
pumpkin,1
fast food,1
racket,1
rays and skates,1
falcon,1
cake stand,1
