object,count
poster,175
book,156
man,84
clothing,64
building,52
person,49
plant,24
woman,23
billboard,21
house,10
mammal,10
girl,9
car,9
bottle,8
shelf,7
window,7
mobile phone,7
snack,6
boy,6
human body,6
bus,5
beer,4
picture frame,4
camera,4
sculpture,4
suit,4
television,3
traffic sign,3
tablet computer,3
laptop,3
land vehicle,3
truck,3
glasses,3
computer monitor,3
vehicle,3
fish,3
box,3
drink,3
whiteboard,3
van,3
convenience store,3
furniture,2
bookcase,2
tin can,2
toy,2
stationary bicycle,2
human face,2
waste container,2
umbrella,2
filing cabinet,2
door,2
train,2
wine rack,1
table,1
tableware,1
taxi,1
watch,1
wine glass,1
tent,1
wheel,1
tire,1
toilet paper,1
tower,1
paper towel,1
sports equipment,1
headphones,1
bread,1
beaker,1
cake,1
balloon,1
coffeemaker,1
computer keyboard,1
dog,1
flag,1
fruit,1
guitar,1
animal,1
snake,1
measuring cup,1
office building,1
blender,1
pen,1
ball,1
baked goods,1
plastic bag,1
auto part,1
shirt,1
skyscraper,1
airplane,1
