object,count
poster,27
clothing,23
woman,15
man,15
person,12
book,12
building,11
car,6
bicycle,5
bus,5
mammal,4
human body,4
office building,3
sunglasses,3
billboard,3
motorcycle,3
table,3
bottle,3
toy,2
house,2
plant,2
girl,2
drink,2
land vehicle,2
plastic bag,2
coffee cup,2
boat,2
auto part,2
human face,2
pillow,1
picture frame,1
personal care,1
boy,1
apple,1
pen,1
tent,1
van,1
watch,1
weapon,1
whiteboard,1
window,1
wine,1
tableware,1
bicycle wheel,1
office supplies,1
mug,1
camera,1
coffee,1
computer monitor,1
cookie,1
deer,1
dog,1
dress,1
flag,1
glasses,1
goggles,1
guitar,1
human arm,1
antelope,1
human hair,1
human leg,1
laptop,1
beer,1
airplane,1
