object,count
poster,42
book,37
man,17
woman,13
shelf,13
clothing,12
building,10
house,8
person,7
coin,7
snack,6
drink,5
girl,3
sandwich,3
plant,3
human body,3
land vehicle,3
convenience store,3
frying pan,2
sports uniform,2
boy,2
furniture,2
bottle,2
mug,2
measuring cup,2
mammal,2
billboard,2
kettle,2
tin can,2
fashion accessory,2
refrigerator,2
chair,1
television,1
tool,1
vegetable,1
scoreboard,1
window,1
wine,1
ring binder,1
cocktail,1
cheese,1
pitcher,1
picture frame,1
penguin,1
office supplies,1
luggage and bags,1
beer,1
juice,1
jacket,1
human face,1
dress,1
helmet,1
food,1
beaker,1
