object,count
book,163
poster,134
snack,59
man,49
bottle,40
person,31
bookcase,31
clothing,25
shelf,18
drink,15
woman,13
wine,12
beer,11
box,10
building,5
baked goods,5
table,5
human body,4
car,4
plant,3
mammal,3
bagel,3
suit,3
perfume,3
desk,3
convenience store,3
watch,3
dessert,2
laptop,2
furniture,2
computer monitor,2
office building,2
coffee table,2
mobile phone,2
billboard,2
billiard table,2
boy,2
window,1
toy,1
rifle,1
ring binder,1
saucer,1
television,1
whiteboard,1
vehicle,1
tablet computer,1
sewing machine,1
auto part,1
office supplies,1
food,1
beehive,1
bench,1
cake,1
calculator,1
coin,1
doll,1
dress,1
football,1
miniskirt,1
girl,1
helmet,1
house,1
human hand,1
human head,1
kitchen & dining room table,1
land vehicle,1
houseplant,1
