object,count
poster,105
man,103
woman,87
clothing,87
person,82
building,66
girl,46
mammal,21
book,20
plant,18
human body,17
mobile phone,17
car,14
dress,12
suit,10
house,10
table,9
flower,9
boy,7
food,6
traffic sign,5
billboard,5
picture frame,5
land vehicle,5
chair,5
human face,4
tablet computer,4
human arm,4
computer monitor,4
jeans,4
furniture,4
baked goods,3
office building,3
window,3
horse,3
human hair,3
auto part,3
jacket,3
motorcycle,3
dessert,3
skyscraper,3
box,3
television,3
wheel,2
maple,2
vehicle,2
van,2
rifle,2
ipod,2
lily,2
sculpture,2
tableware,2
animal,2
tire,2
aircraft,2
insect,2
fish,2
backpack,2
bird,2
camera,2
cat,2
convenience store,2
human leg,2
door,2
fashion accessory,2
desk,2
laptop,2
houseplant,2
human hand,2
stairs,1
croissant,1
swan,1
swimming pool,1
corded phone,1
home appliance,1
coat,1
teapot,1
teddy bear,1
tower,1
toy,1
bookcase,1
trousers,1
truck,1
trumpet,1
umbrella,1
boat,1
vegetable,1
human head,1
watch,1
balloon,1
kettle,1
studio couch,1
frog,1
footwear,1
spider,1
mule,1
necklace,1
flowerpot,1
otter,1
palm tree,1
flag,1
marine mammal,1
pizza,1
gondola,1
elephant,1
remote control,1
reptile,1
duck,1
ring binder,1
salad,1
saucer,1
mango,1
shelf,1
shirt,1
guitar,1
snack,1
snake,1
sofa bed,1
sports uniform,1
