object,count
poster,46
book,31
building,17
man,15
clothing,13
person,10
shelf,9
bottle,9
plant,8
billboard,8
snack,7
convenience store,6
land vehicle,6
woman,5
van,5
car,4
truck,4
light bulb,3
fast food,3
house,3
food,3
girl,3
boy,3
beer,3
tent,2
box,2
window,2
bookcase,2
traffic sign,2
tin can,2
human body,2
boat,1
sports equipment,1
taxi,1
television,1
toothbrush,1
plastic bag,1
toy,1
balloon,1
washing machine,1
watch,1
wine,1
porch,1
dairy,1
dessert,1
auto part,1
dinosaur,1
doll,1
drink,1
envelope,1
fashion accessory,1
curtain,1
cream,1
home appliance,1
candy,1
computer monitor,1
clock,1
cheese,1
cat,1
mobile phone,1
office building,1
oyster,1
airplane,1
