object,count
bottle,60
drink,59
building,18
wine,17
beer,16
poster,15
snack,14
tin can,14
man,13
food,13
juice,13
mobile phone,11
cooking spray,11
person,11
book,8
dairy,8
plant,6
tent,5
clothing,5
convenience store,5
box,4
window,4
table,3
truck,3
waste container,3
tomato,3
mammal,2
banana,2
houseplant,2
vegetable,2
vehicle,2
whiteboard,2
human body,2
hat,2
bread,2
carrot,2
cookie,2
human arm,1
tableware,1
bicycle,1
billboard,1
blender,1
boy,1
bus,1
van,1
candy,1
toy,1
cat,1
chair,1
cheese,1
home appliance,1
coffeemaker,1
corded phone,1
cream,1
monkey,1
egg,1
milk,1
fashion accessory,1
furniture,1
girl,1
ice cream,1
human hand,1
woman,1
