object,count
poster,83
book,51
bus,19
man,18
person,15
woman,11
clothing,10
snack,10
bottle,9
food,9
building,9
land vehicle,7
convenience store,7
shelf,5
laptop,5
house,5
car,4
truck,4
tin can,4
box,4
beer,3
bookcase,3
bicycle,3
billboard,3
mobile phone,3
mammal,3
human body,3
vehicle,2
whiteboard,2
sports uniform,2
plant,2
office supplies,2
printer,2
airplane,2
camera,2
human arm,1
suit,1
coffee cup,1
cake,1
train,1
toy,1
corded phone,1
television,1
tableware,1
swimwear,1
sushi,1
desk,1
boat,1
baked goods,1
door,1
drill,1
drink,1
porch,1
bread,1
footwear,1
girl,1
christmas tree,1
auto part,1
mug,1
