object,count
bottle,65
poster,54
drink,48
building,25
tin can,21
book,19
man,17
person,16
clothing,16
cosmetics,11
wine,10
beer,7
house,6
truck,6
personal care,4
van,4
woman,4
snack,4
billboard,4
window,4
cream,3
toy,3
land vehicle,3
mammal,3
whiteboard,3
human hand,2
clock,2
food,2
plant,2
boat,2
suit,2
car,2
convenience store,2
shelf,2
envelope,2
tire,1
umbrella,1
tank,1
table,1
wheel,1
washing machine,1
vehicle,1
street light,1
train,1
banana,1
scale,1
jacket,1
box,1
boy,1
drawer,1
fashion accessory,1
furniture,1
guitar,1
human face,1
jeans,1
picture frame,1
laptop,1
luggage and bags,1
mobile phone,1
office supplies,1
palm tree,1
paper towel,1
pen,1
microphone,1
