object,count
poster,51
clothing,21
man,20
book,17
computer monitor,11
building,10
camera,9
woman,8
car,7
person,6
plant,6
girl,6
mobile phone,4
bus,3
house,3
skyscraper,2
tablet computer,2
whiteboard,2
laptop,2
land vehicle,2
bookcase,2
box,2
guitar,1
bust,1
wheel,1
toy,1
tower,1
toilet,1
tire,1
television,1
bottle,1
table,1
suit,1
shelf,1
ring binder,1
printer,1
camel,1
helmet,1
dessert,1
pen,1
musical instrument,1
motorcycle,1
monkey,1
door,1
flower,1
mammal,1
food,1
billboard,1
human face,1
human body,1
houseplant,1
furniture,1
bed,1
