object,count
poster,272
clothing,131
woman,119
book,115
man,101
building,79
person,73
girl,64
billboard,25
shelf,20
plant,19
bookcase,18
human body,17
boy,16
picture frame,15
convenience store,14
toy,13
teddy bear,12
mammal,11
snack,11
house,11
box,10
land vehicle,10
human arm,10
car,10
bottle,8
guitar,8
table,7
whiteboard,7
human face,7
candy,6
mug,6
stairs,6
van,6
boat,6
fashion accessory,6
baked goods,5
bus,5
coffee cup,5
airplane,5
jacket,4
beer,4
carnivore,4
food,4
flower,4
mobile phone,4
balloon,4
laptop,4
window,4
doll,4
wine,4
truck,4
auto part,4
dress,4
vehicle,3
parrot,3
houseplant,3
pillow,3
wall clock,3
scoreboard,3
skyscraper,3
computer monitor,3
dessert,3
umbrella,3
door,3
infant bed,3
palm tree,2
motorcycle,2
television,2
parking meter,2
vase,2
sports equipment,2
sports uniform,2
tin can,2
swimwear,2
christmas tree,2
flowerpot,2
human hair,2
hat,2
candle,2
curtain,2
drink,2
butterfly,2
animal,2
human hand,2
furniture,2
coffeemaker,2
tableware,1
fedora,1
traffic sign,1
flag,1
teapot,1
dumbbell,1
dog,1
swimming pool,1
backpack,1
boot,1
dinosaur,1
digital clock,1
suit,1
vegetable,1
cowboy hat,1
vehicle registration plate,1
couch,1
waste container,1
watermelon,1
cosmetics,1
cart,1
desk,1
spice rack,1
frog,1
mixing bowl,1
bowl,1
ipod,1
muffin,1
cocktail,1
office building,1
office supplies,1
perfume,1
cake,1
piano,1
bench,1
pig,1
bed,1
refrigerator,1
rose,1
saucer,1
hamburger,1
sculpture,1
bat,1
glasses,1
banana,1
sofa bed,1
necklace,1
