object,count
poster,100
building,62
house,34
plant,33
billboard,12
book,12
man,10
bus,8
woman,6
truck,6
person,6
scoreboard,5
houseplant,5
car,5
flower,4
clothing,4
picture frame,4
flowerpot,3
bookcase,3
shelf,3
vehicle registration plate,3
convenience store,3
vegetable,2
boat,2
computer monitor,2
girl,2
whiteboard,2
tin can,2
snack,2
plastic bag,1
bottle,1
ring binder,1
cat,1
train,1
skyscraper,1
sports uniform,1
vehicle,1
box,1
office building,1
picnic basket,1
boy,1
coin,1
door,1
drink,1
envelope,1
food,1
fountain,1
bicycle,1
human body,1
human face,1
lion,1
mammal,1
cannon,1
mobile phone,1
chair,1
palm tree,1
beer,1
