object,count
man,53
poster,31
clothing,26
woman,22
person,18
building,14
book,11
girl,9
mammal,7
boy,6
sports uniform,6
billboard,6
bottle,5
car,5
suit,5
plant,4
house,4
human body,3
truck,3
van,2
laptop,2
drink,2
computer monitor,2
bus,2
box,2
boat,2
train,1
shirt,1
tent,1
vehicle,1
tableware,1
vehicle registration plate,1
wine,1
sports equipment,1
animal,1
scoreboard,1
porch,1
office building,1
land vehicle,1
human arm,1
helicopter,1
furniture,1
fountain,1
flag,1
door,1
bookcase,1
human face,1
