object,count
poster,63
building,58
book,23
house,22
person,20
bottle,19
man,16
clothing,15
tin can,14
bus,14
beer,12
billboard,8
box,8
plant,8
drink,8
car,8
cream,8
convenience store,8
window,7
skyscraper,6
woman,6
snack,5
table,5
wine,5
coin,4
mammal,4
mobile phone,4
flower,4
boat,4
truck,4
human body,3
shelf,2
seafood,2
bicycle,2
bookcase,2
scoreboard,2
land vehicle,2
sports equipment,2
boy,2
van,2
guitar,2
girl,2
food,2
cart,2
cantaloupe,2
tower,1
vehicle,1
sculpture,1
train,1
wheel,1
rabbit,1
swim cap,1
snowplow,1
television,1
swimming pool,1
tire,1
animal,1
platter,1
fish,1
baseball glove,1
bicycle wheel,1
bronze sculpture,1
cat,1
computer monitor,1
cucumber,1
dairy,1
doll,1
door,1
furniture,1
plate,1
golf ball,1
horse,1
auto part,1
jeans,1
motorcycle,1
musical instrument,1
necklace,1
office building,1
office supplies,1
ipod,1
