object,count
poster,169
book,88
building,21
man,18
person,15
woman,12
bookcase,12
clothing,9
whiteboard,9
billboard,6
television,6
toy,6
computer monitor,5
tablet computer,5
shelf,5
house,3
human body,3
car,2
tower,1
mammal,1
tent,1
vehicle,1
table,1
sandwich,1
van,1
mobile phone,1
vehicle registration plate,1
animal,1
jacket,1
human mouth,1
boat,1
bottle,1
boy,1
bull,1
bus,1
cabinetry,1
coffee table,1
convenience store,1
fashion accessory,1
flag,1
girl,1
harpsichord,1
houseplant,1
balloon,1
human hair,1
human arm,1
