object,count
mobile phone,42
poster,17
book,13
wall clock,9
building,7
microwave oven,6
tablet computer,5
oven,4
computer monitor,3
car,3
digital clock,3
alarm clock,2
person,2
scoreboard,2
clothing,2
laptop,2
clock,2
bus,2
watch,2
man,2
snack,1
skyscraper,1
sunglasses,1
picture frame,1
telephone,1
vehicle,1
human face,1
land vehicle,1
coin,1
bicycle,1
billboard,1
boy,1
calculator,1
camera,1
cat,1
convenience store,1
kitchen appliance,1
door,1
fast food,1
home appliance,1
house,1
auto part,1
ipod,1
whiteboard,1
