object,count
poster,114
cooking spray,59
building,47
man,43
clothing,39
book,38
bottle,34
woman,29
car,27
person,25
land vehicle,16
tin can,14
personal care,11
billboard,10
snack,9
house,9
shelf,7
girl,7
drink,7
auto part,7
plant,6
convenience store,6
table,6
mobile phone,6
human body,5
box,5
camera,4
bus,4
vehicle,4
van,4
truck,4
perfume,3
computer monitor,3
television,3
mammal,3
motorcycle,3
train,3
picture frame,3
watch,3
dairy,3
wheel,3
cosmetics,3
plastic bag,3
bookcase,3
airplane,3
boy,2
suit,2
boat,2
human hand,2
scale,2
wine,2
window,2
fish,2
flag,2
toy,2
ruler,1
tower,1
vehicle registration plate,1
trombone,1
scoreboard,1
tire,1
sports uniform,1
ski,1
skyscraper,1
beaker,1
slow cooker,1
tent,1
bicycle,1
tableware,1
sports equipment,1
beer,1
coin,1
refrigerator,1
furniture,1
coffee,1
cart,1
curtain,1
dessert,1
dinosaur,1
dog,1
doll,1
carnivore,1
fast food,1
food,1
food processor,1
frying pan,1
canoe,1
bread,1
helmet,1
hiking equipment,1
horse,1
candy,1
human arm,1
human face,1
human hair,1
insect,1
laptop,1
calculator,1
measuring cup,1
office supplies,1
aircraft,1
