object,count
man,65
poster,57
clothing,32
book,20
person,16
woman,11
building,10
billboard,6
human body,5
bicycle,4
girl,4
snack,3
mammal,2
shelf,2
sports uniform,2
vehicle,2
boy,2
whiteboard,2
ladder,1
shirt,1
table,1
television,1
plant,1
umbrella,1
mug,1
mobile phone,1
vehicle registration plate,1
laptop,1
baked goods,1
human nose,1
human head,1
bookcase,1
box,1
car,1
carnivore,1
cassette deck,1
coffee cup,1
computer monitor,1
convenience store,1
dessert,1
egg,1
fast food,1
furniture,1
guitar,1
hat,1
house,1
barrel,1
human face,1
human arm,1
