object,count
book,105
poster,59
coin,35
man,34
building,26
clothing,24
person,19
woman,15
car,14
house,10
bookcase,8
bottle,8
girl,8
window,7
billboard,6
shelf,6
bicycle,4
land vehicle,4
beer,4
flower,4
wheel,4
snack,4
plant,4
mammal,3
suit,3
picture frame,3
tire,3
boat,3
toy,3
drink,3
vehicle registration plate,3
umbrella,3
van,3
human body,2
boy,2
bicycle wheel,2
cabinetry,2
convenience store,2
truck,2
door,2
furniture,2
tin can,2
dress,2
human hair,2
tie,1
television,1
table,1
vehicle,1
watch,1
shotgun,1
whiteboard,1
wine,1
tower,1
piano,1
airplane,1
office building,1
flowerpot,1
balloon,1
bench,1
bus,1
camera,1
chair,1
coffee cup,1
coffeemaker,1
dog,1
dumbbell,1
flag,1
food,1
necklace,1
footwear,1
fruit,1
houseplant,1
animal,1
insect,1
lamp,1
measuring cup,1
mobile phone,1
mug,1
musical keyboard,1
human face,1
