object,count
man,94
person,91
clothing,44
poster,21
mammal,17
sports uniform,15
woman,14
airplane,12
boy,11
book,11
girl,9
plant,8
building,8
car,6
boat,5
television,4
human body,4
sports equipment,3
house,3
land vehicle,3
office building,2
whiteboard,2
aircraft,2
box,2
bottle,2
billboard,2
window,1
balloon,1
wall clock,1
vehicle,1
van,1
traffic sign,1
toy,1
tower,1
bicycle,1
sunflower,1
bookcase,1
helicopter,1
helmet,1
bus,1
convenience store,1
mobile phone,1
flag,1
flower,1
food,1
jacket,1
human hair,1
human face,1
gas stove,1
guitar,1
hat,1
human arm,1
