object,count
poster,48
building,32
book,28
man,24
clothing,19
person,17
woman,11
car,9
bottle,8
shelf,7
human body,5
house,5
table,5
balloon,5
truck,4
mammal,4
laptop,4
computer monitor,4
wine,4
human arm,4
sports uniform,3
furniture,3
toy,3
vehicle,3
land vehicle,3
plant,3
airplane,3
bookcase,3
boat,3
billboard,3
drink,3
boy,3
van,2
sculpture,2
box,2
beer,2
carnivore,2
skyscraper,2
auto part,2
doll,2
horse,2
girl,2
wine rack,2
ball,1
watch,1
snack,1
train,1
traffic sign,1
television,1
bicycle,1
baked goods,1
stairs,1
snowboard,1
banana,1
flower,1
shirt,1
scoreboard,1
food,1
oyster,1
office supplies,1
office building,1
motorcycle,1
mobile phone,1
bus,1
coin,1
desk,1
human head,1
dress,1
drum,1
human face,1
