object,count
poster,55
book,23
man,23
clothing,23
person,18
building,14
woman,12
billboard,5
house,5
beer,4
plant,4
bookcase,4
tent,3
table,3
shelf,3
computer monitor,2
mammal,2
picture frame,2
tin can,2
toy,2
office building,2
mobile phone,2
human arm,2
human body,2
door,2
whiteboard,2
bottle,2
stairs,1
rose,1
sculpture,1
street light,1
umbrella,1
television,1
tower,1
tableware,1
balloon,1
laptop,1
land vehicle,1
human mouth,1
human face,1
houseplant,1
girl,1
furniture,1
fruit,1
fountain,1
flower,1
drink,1
coin,1
car,1
boy,1
jacket,1
