object,count
poster,128
book,100
man,32
clothing,28
woman,18
building,16
person,11
girl,8
picture frame,6
car,6
land vehicle,6
billboard,5
mobile phone,5
personal care,4
bus,4
bottle,4
computer monitor,4
snack,3
plant,3
table,3
shelf,3
wine,3
office building,3
bookcase,3
mammal,2
suit,2
skyscraper,2
toy,2
truck,2
vehicle registration plate,2
bicycle,2
laptop,2
convenience store,2
house,2
human body,2
desk,2
boy,2
door,2
tablet computer,1
stop sign,1
coffeemaker,1
canoe,1
camera,1
sports uniform,1
van,1
vehicle,1
box,1
window,1
boat,1
stairs,1
human hair,1
computer keyboard,1
shotgun,1
cutting board,1
dog,1
drink,1
flower,1
penguin,1
paddle,1
office supplies,1
frying pan,1
mug,1
handbag,1
baked goods,1
