object,count
woman,85
poster,70
clothing,36
girl,32
book,28
building,24
dress,24
man,21
person,14
boat,14
car,13
airplane,9
shelf,7
bus,6
billboard,6
bookcase,6
human body,6
land vehicle,4
whiteboard,4
convenience store,4
laptop,4
house,3
window,3
truck,3
snack,3
mammal,3
boy,3
office supplies,3
fashion accessory,3
box,3
bottle,3
computer monitor,2
television,2
sports uniform,2
vegetable,2
van,2
doll,2
suit,2
wine,2
tablet computer,2
vehicle,2
plant,2
beer,2
table,1
camera,1
tomato,1
toy,1
computer keyboard,1
umbrella,1
cake,1
train,1
footwear,1
shark,1
scale,1
blender,1
guitar,1
horse,1
food processor,1
jeans,1
baked goods,1
desk,1
cosmetics,1
mixer,1
mobile phone,1
perfume,1
pillow,1
porch,1
barge,1
furniture,1
rose,1
