object,count
train,68
poster,25
building,16
bottle,14
land vehicle,10
drink,9
man,8
clothing,7
book,6
bus,6
airplane,5
woman,5
boat,5
person,4
beer,4
van,3
traffic sign,3
plant,3
car,3
oven,2
wine,2
auto part,2
tent,2
television,2
shelf,2
scoreboard,2
bookcase,2
billboard,2
house,2
frog,2
maple,1
snack,1
cocktail,1
whiteboard,1
watercraft,1
desk,1
dress,1
tin can,1
furniture,1
sports uniform,1
guitar,1
microwave oven,1
handbag,1
balloon,1
plate,1
pineapple,1
picture frame,1
jacket,1
mammal,1
animal,1
office building,1
palm tree,1
