object,count
poster,96
book,57
building,20
clothing,20
man,19
woman,17
person,14
house,8
girl,6
plant,4
picture frame,4
scoreboard,4
human face,4
boy,3
bookcase,3
computer monitor,3
billboard,3
furniture,3
television,3
bottle,3
office building,2
skyscraper,2
human head,2
human hair,2
human body,2
table,2
tin can,2
flag,2
salad,1
tent,1
suit,1
street light,1
snack,1
shelf,1
traffic sign,1
wine,1
truck,1
vegetable,1
whiteboard,1
window,1
beer,1
rose,1
piano,1
car,1
cheese,1
coffeemaker,1
door,1
drink,1
drum,1
food,1
giraffe,1
guitar,1
horse,1
jacket,1
bicycle,1
laptop,1
mammal,1
maple,1
land vehicle,1
