object,count
poster,45
building,36
tin can,34
wine glass,22
bottle,20
drink,14
beer,13
snack,12
book,9
woman,8
person,8
man,6
clothing,5
wine,5
table,4
billboard,4
plant,3
bus,2
convenience store,2
office building,2
car,2
food,2
baked goods,2
plastic bag,1
sandwich,1
window,1
spice rack,1
sports uniform,1
vegetable,1
tableware,1
taxi,1
television,1
pineapple,1
truck,1
tent,1
auto part,1
parachute,1
corded phone,1
boy,1
cat,1
cattle,1
closet,1
coffee,1
coffee cup,1
cookie,1
dessert,1
mug,1
fast food,1
furniture,1
human body,1
human face,1
human hand,1
land vehicle,1
mammal,1
human head,1
