object,count
poster,97
book,40
computer keyboard,32
television,26
computer monitor,24
building,14
person,13
laptop,8
man,8
clothing,6
house,6
woman,6
car,5
mobile phone,5
remote control,5
rose,3
wine,3
shelf,2
picture frame,2
tablet computer,2
office supplies,2
vehicle registration plate,2
motorcycle,2
bottle,2
flower,2
land vehicle,1
suit,1
bookcase,1
whiteboard,1
vegetable,1
traffic sign,1
box,1
tank,1
boy,1
table,1
skyscraper,1
office building,1
shotgun,1
shirt,1
bus,1
scoreboard,1
doll,1
fast food,1
food,1
houseplant,1
ice cream,1
billboard,1
