object,count
building,40
man,23
book,22
poster,16
woman,15
clothing,14
car,13
house,12
person,11
calculator,7
billboard,7
computer monitor,5
whiteboard,4
snack,4
boat,4
door,4
toy,3
suit,3
plant,3
mobile phone,3
food,3
auto part,3
bookcase,3
convenience store,2
tablet computer,2
furniture,2
boy,2
sports uniform,2
bus,2
camera,2
bottle,2
tower,2
land vehicle,2
window,2
shelf,2
shirt,1
boot,1
sun hat,1
train,1
van,1
watch,1
wheelchair,1
skyscraper,1
rugby ball,1
sculpture,1
rose,1
brassiere,1
pen,1
palm tree,1
motorcycle,1
candy,1
cheese,1
mammal,1
beer,1
jet ski,1
human face,1
computer keyboard,1
girl,1
laptop,1
