object,count
poster,120
building,60
book,56
man,54
clothing,32
person,28
woman,21
house,20
car,17
bottle,14
boy,11
human body,10
girl,9
mammal,8
land vehicle,8
billboard,8
plant,7
truck,7
mobile phone,6
office building,6
suit,5
picture frame,5
table,5
shelf,4
beer,4
computer monitor,4
skyscraper,3
drink,3
television,3
box,3
laptop,3
van,3
ipod,3
airplane,3
whiteboard,3
fashion accessory,3
bookcase,3
candy,3
camera,3
convenience store,3
bus,3
door,2
coffee table,2
office supplies,2
cat,2
auto part,2
human face,2
bicycle,2
vehicle registration plate,2
dog,2
snack,2
flower,2
window,2
wine,2
tin can,2
tent,1
tablet computer,1
sunflower,1
bird,1
tableware,1
sports uniform,1
toy,1
tire,1
tower,1
traffic sign,1
train,1
blender,1
vehicle,1
waffle,1
washing machine,1
watch,1
wheel,1
boat,1
carnivore,1
alarm clock,1
scoreboard,1
remote control,1
dinosaur,1
flag,1
food,1
footwear,1
furniture,1
dessert,1
guitar,1
helmet,1
horse,1
human arm,1
desk,1
crab,1
jacket,1
corded phone,1
computer keyboard,1
coin,1
motorcycle,1
christmas tree,1
parking meter,1
pastry,1
chair,1
cello,1
plate,1
platter,1
pumpkin,1
aircraft,1
