object,count
computer monitor,16
book,12
building,9
poster,9
woman,6
laptop,6
car,5
man,5
person,5
table,4
plant,4
tablet computer,3
mobile phone,3
clothing,3
television,3
convenience store,3
desk,3
girl,2
house,2
drink,2
box,2
footwear,1
shirt,1
whiteboard,1
wheel,1
watch,1
vehicle,1
truck,1
train,1
tire,1
balloon,1
bicycle,1
bicycle wheel,1
snack,1
bottle,1
shelf,1
furniture,1
bus,1
office supplies,1
office building,1
camera,1
door,1
land vehicle,1
auto part,1
helicopter,1
headphones,1
envelope,1
airplane,1
