object,count
computer keyboard,44
poster,37
laptop,26
man,23
book,19
clothing,17
person,15
building,15
airplane,10
flag,10
woman,4
truck,4
house,4
car,4
tablet computer,4
bus,4
van,4
land vehicle,4
shelf,4
computer monitor,3
mobile phone,3
boy,3
scoreboard,2
toy,2
bottle,2
bookcase,2
billboard,2
whiteboard,2
ambulance,2
plant,2
street light,1
sports uniform,1
sports equipment,1
television,1
spice rack,1
shirt,1
train,1
wheel,1
wine,1
remote control,1
aircraft,1
plastic bag,1
desk,1
auto part,1
bicycle wheel,1
boat,1
box,1
cake,1
cassette deck,1
convenience store,1
drum,1
picture frame,1
fashion accessory,1
furniture,1
girl,1
human body,1
human face,1
mammal,1
office building,1
ipod,1
