object,count
building,79
poster,59
bottle,43
convenience store,34
man,28
clothing,26
person,19
drink,18
woman,17
truck,16
snack,15
house,15
book,13
dairy,13
beer,11
plant,10
land vehicle,10
billboard,9
milk,7
box,7
food,7
seafood,6
vegetable,6
window,5
fish,5
cat,4
human body,4
cart,4
wine,4
vehicle,3
car,3
curtain,3
boat,3
personal care,3
furniture,3
toy,3
table,3
tent,3
auto part,3
taxi,3
bus,2
mirror,2
mammal,2
fruit,2
refrigerator,2
tin can,2
baked goods,2
door,2
plastic bag,2
balloon,2
shelf,1
scoreboard,1
christmas tree,1
sports uniform,1
swimwear,1
tablet computer,1
tableware,1
television,1
train,1
van,1
whiteboard,1
wine glass,1
teddy bear,1
mug,1
radish,1
picture frame,1
coffee,1
computer monitor,1
crab,1
cream,1
carrot,1
doughnut,1
drum,1
fast food,1
flower,1
girl,1
handbag,1
hat,1
home appliance,1
cake,1
human arm,1
jacket,1
juice,1
laptop,1
motorcycle,1
muffin,1
necklace,1
office supplies,1
peach,1
apple,1
