object,count
poster,129
man,115
clothing,105
building,84
person,60
woman,39
book,38
girl,18
plant,18
house,17
bus,17
billboard,12
table,11
vehicle,11
furniture,9
suit,9
desk,9
car,8
vehicle registration plate,8
skyscraper,6
office building,6
window,6
human body,5
airplane,5
boy,5
tower,4
office supplies,4
computer monitor,4
mammal,4
land vehicle,4
mobile phone,3
scoreboard,3
picture frame,3
truck,3
tent,3
flowerpot,2
sheep,2
bookcase,2
coffee cup,2
boat,2
mug,2
door,2
fashion accessory,2
laptop,2
shirt,2
food,2
balloon,2
van,2
human arm,2
human face,2
traffic sign,2
toy,2
television,1
tablet computer,1
auto part,1
umbrella,1
tie,1
snake,1
vase,1
snack,1
baked goods,1
dress,1
shelf,1
sculpture,1
elephant,1
frying pan,1
curtain,1
couch,1
houseplant,1
convenience store,1
jacket,1
jug,1
kitchen appliance,1
ambulance,1
musical instrument,1
computer keyboard,1
pen,1
coin,1
drink,1
cake,1
ring binder,1
pig,1
