object,count
poster,112
book,49
man,15
building,13
person,13
clothing,7
woman,6
billboard,5
bottle,4
drink,4
house,4
tin can,3
plant,3
car,3
tent,2
land vehicle,2
traffic sign,2
television,2
snack,2
vehicle,2
mobile phone,2
laptop,2
girl,2
furniture,2
human hair,1
computer monitor,1
wine,1
window,1
whiteboard,1
wall clock,1
bicycle,1
train,1
bookcase,1
toy,1
boy,1
bus,1
stop sign,1
tablet computer,1
human face,1
football helmet,1
skyscraper,1
scoreboard,1
picture frame,1
horse,1
human arm,1
human body,1
mammal,1
balloon,1
auto part,1
