object,count
poster,45
building,37
man,31
book,27
clothing,25
bus,18
person,18
woman,14
car,11
land vehicle,10
house,10
train,10
girl,6
billboard,6
traffic sign,6
van,5
mammal,4
office supplies,4
ambulance,4
truck,3
food,3
plant,3
boy,3
table,3
whiteboard,3
window,3
wheel,2
tire,2
bicycle wheel,2
bookcase,2
bicycle,2
auto part,2
human body,2
convenience store,2
street light,1
vehicle registration plate,1
backpack,1
tin can,1
television,1
taxi,1
dog,1
skyscraper,1
stop sign,1
sports equipment,1
snack,1
door,1
shelf,1
boat,1
picture frame,1
box,1
cart,1
computer monitor,1
guitar,1
desk,1
fashion accessory,1
drink,1
human head,1
