object,count
poster,62
bus,36
clothing,28
man,27
person,23
building,18
table,10
car,10
house,6
picture frame,6
woman,6
billboard,6
book,5
truck,5
wine,4
plant,4
traffic sign,4
van,3
boy,3
sports uniform,2
parking meter,2
motorcycle,2
helmet,2
laptop,2
land vehicle,2
human body,2
girl,2
computer monitor,2
bottle,2
train,1
vehicle,1
waste container,1
watercraft,1
wheel,1
window,1
toy,1
tent,1
auto part,1
street light,1
snack,1
sculpture,1
palm tree,1
bicycle,1
mammal,1
flag,1
drum,1
dress,1
dessert,1
convenience store,1
coin,1
mobile phone,1
