object,count
book,33
poster,28
man,21
clothing,13
woman,13
person,12
bottle,8
building,8
wine,4
billboard,4
snack,4
house,4
girl,4
truck,4
boat,4
whiteboard,4
car,4
mobile phone,3
mammal,3
tablet computer,3
convenience store,2
human body,2
traffic sign,2
laptop,2
office building,2
picture frame,2
sports equipment,1
shirt,1
suit,1
scoreboard,1
tin can,1
tire,1
shelf,1
train,1
baseball glove,1
plant,1
bicycle,1
jacket,1
human arm,1
food,1
fashion accessory,1
drink,1
deer,1
curtain,1
crab,1
christmas tree,1
boy,1
bookcase,1
land vehicle,1
