object,count
poster,181
convenience store,57
building,47
book,43
man,36
person,30
clothing,23
shelf,16
billboard,8
snack,7
woman,6
food,6
house,5
drink,5
land vehicle,5
human body,4
mammal,4
whiteboard,4
car,4
van,3
bus,3
toy,3
balloon,3
bicycle,2
suit,2
picture frame,2
office supplies,2
teddy bear,2
motorcycle,2
mobile phone,2
bottle,2
window,2
cheese,2
baked goods,2
cart,2
girl,2
truck,2
flower,2
envelope,2
computer monitor,2
rose,2
television,1
tiger,1
taxi,1
table,1
watch,1
watermelon,1
auto part,1
plastic bag,1
plant,1
penguin,1
pencil sharpener,1
office building,1
horse,1
hat,1
guitar,1
frying pan,1
fashion accessory,1
dress,1
door,1
cosmetics,1
bookcase,1
jacket,1
