object,count
poster,50
book,23
man,18
person,18
clothing,14
woman,13
building,13
bus,11
girl,8
computer monitor,7
whiteboard,6
land vehicle,6
tablet computer,5
boat,5
laptop,5
shelf,5
plant,4
car,4
table,3
house,3
window,3
train,3
billboard,3
office building,3
office supplies,3
scoreboard,2
suit,2
mammal,2
box,2
golf cart,2
flower,2
human hand,2
mobile phone,1
tower,1
boy,1
waste container,1
van,1
truck,1
briefcase,1
chair,1
camera,1
stairs,1
snowman,1
skyscraper,1
furniture,1
glasses,1
guitar,1
auto part,1
