object,count
poster,24
book,22
woman,13
building,13
clothing,12
man,9
convenience store,9
person,9
girl,5
plant,4
window,4
bottle,3
camera,3
car,3
toy,3
fashion accessory,3
bookcase,2
house,2
snack,2
footwear,2
toaster,2
wheel,2
boy,2
computer monitor,2
tire,1
whiteboard,1
picture frame,1
suit,1
vegetable,1
sculpture,1
weapon,1
wine,1
auto part,1
parking meter,1
mobile phone,1
mammal,1
guitar,1
baked goods,1
food,1
flower,1
doll,1
candy,1
bird,1
billboard,1
bicycle wheel,1
bicycle,1
beer,1
golf cart,1
