object,count
bus,547
poster,170
building,135
clothing,58
house,50
woman,48
book,46
person,45
man,38
girl,31
land vehicle,20
car,19
human body,18
boy,17
truck,14
traffic sign,14
billboard,13
van,13
mammal,10
plant,10
suit,9
table,9
convenience store,9
auto part,8
shelf,8
desk,7
office building,7
computer monitor,7
snack,5
whiteboard,4
laptop,4
flag,4
window,4
furniture,4
jacket,4
porch,3
dress,3
bench,3
flower,3
bicycle,3
vehicle,3
skyscraper,2
shirt,2
sports uniform,2
pen,2
toy,2
picture frame,2
bookcase,2
office supplies,2
human face,2
christmas tree,2
drawer,2
envelope,2
guitar,2
door,2
mobile phone,2
bottle,2
serving tray,1
coin,1
wine,1
box,1
bicycle wheel,1
wheel,1
wall clock,1
camera,1
vegetable,1
cart,1
chest of drawers,1
tower,1
animal,1
tool,1
tent,1
tablet computer,1
ball,1
nightstand,1
starfish,1
sports equipment,1
balloon,1
beer,1
scoreboard,1
airplane,1
