object,count
poster,136
building,59
man,53
book,53
clothing,52
mobile phone,49
person,36
woman,31
girl,24
billboard,17
car,14
computer monitor,13
house,12
television,11
toy,10
table,10
boy,9
tablet computer,9
shelf,8
bookcase,8
whiteboard,8
plant,7
mammal,7
picture frame,7
remote control,7
land vehicle,7
van,6
piano,5
human face,5
cassette deck,5
snack,5
camera,5
bottle,5
convenience store,4
skyscraper,4
drink,4
bicycle,4
truck,4
beer,4
human body,4
tin can,3
office building,3
tower,3
train,3
airplane,3
vehicle,3
laptop,3
drum,3
bus,3
box,3
chair,3
human arm,2
scoreboard,2
tent,2
desk,2
dress,2
organ,2
umbrella,2
bicycle wheel,2
sports uniform,2
food,2
guitar,2
human hand,2
auto part,2
window,1
stairs,1
street light,1
suit,1
wine,1
candy,1
taxi,1
brown bear,1
banjo,1
balloon,1
wheel,1
boat,1
bird,1
traffic sign,1
watermelon,1
beetle,1
waste container,1
tire,1
sculpture,1
coin,1
personal care,1
helmet,1
human mouth,1
jacket,1
jet ski,1
hat,1
furniture,1
flag,1
mug,1
office supplies,1
palm tree,1
pastry,1
door,1
shirt,1
dinosaur,1
plastic bag,1
plate,1
porch,1
cosmetics,1
corded phone,1
rifle,1
sandal,1
horse,1
shark,1
computer mouse,1
adhesive tape,1
