object,count
cat,72
poster,43
book,26
building,16
person,7
woman,6
man,6
human face,5
camera,4
car,4
clothing,4
convenience store,4
cosmetics,4
food,3
girl,3
land vehicle,3
mammal,2
dog,2
plant,2
picture frame,2
personal care,2
mug,2
mobile phone,2
bookcase,2
doll,2
tin can,1
television,1
shelf,1
tank,1
toy,1
table,1
truck,1
suit,1
sports uniform,1
vehicle,1
window,1
drink,1
bottle,1
elephant,1
office supplies,1
motorcycle,1
coffee cup,1
laptop,1
computer monitor,1
human body,1
house,1
door,1
face powder,1
bicycle,1
