object,count
poster,236
man,226
clothing,168
person,164
woman,163
building,132
book,130
car,72
handbag,62
girl,51
bus,42
mobile phone,36
boy,32
billboard,29
land vehicle,29
mammal,26
bottle,26
plant,25
human body,25
scoreboard,22
sports uniform,21
table,18
toy,18
airplane,17
watch,17
house,17
vehicle,17
snack,17
window,16
convenience store,15
wheel,14
drink,14
laptop,14
whiteboard,13
truck,12
human arm,12
bookcase,11
wall clock,11
flag,9
office supplies,9
shelf,9
television,9
bicycle,9
computer monitor,8
camera,8
auto part,8
picture frame,8
dessert,8
office building,8
dress,7
beer,7
traffic sign,7
fashion accessory,7
tire,7
door,6
dog,6
desk,6
food,6
motorcycle,6
ruler,6
furniture,5
cosmetics,5
clock,5
train,5
van,5
human head,5
baked goods,5
human face,5
platter,5
chair,4
tin can,4
horse,4
box,4
boat,4
suit,4
candy,4
street light,4
wine,4
flower,4
plate,4
computer keyboard,4
sculpture,4
palm tree,3
bicycle helmet,3
juice,3
tower,3
ipod,3
coffee cup,3
skyscraper,3
cake,3
vegetable,3
bicycle wheel,3
jacket,3
dice,3
shotgun,3
watercraft,3
tent,2
tablet computer,2
refrigerator,2
shirt,2
ring binder,2
tool,2
remote control,2
serving tray,2
barrel,2
pen,2
human hair,2
backpack,2
cart,2
waste container,2
footwear,2
fruit,2
vehicle registration plate,2
banana,2
guitar,2
helmet,2
coin,2
human leg,2
coffeemaker,2
cabinetry,2
bust,2
trousers,2
mug,2
musical instrument,2
teddy bear,1
tableware,1
table tennis racket,1
wine rack,1
tank,1
tie,1
wine glass,1
barge,1
umbrella,1
swimming pool,1
tomato,1
tripod,1
cheese,1
panda,1
swan,1
submarine sandwich,1
houseplant,1
helicopter,1
hat,1
glasses,1
carnivore,1
giraffe,1
football helmet,1
flying disc,1
fast food,1
cream,1
countertop,1
couch,1
cat,1
computer mouse,1
coffee,1
lobster,1
luggage and bags,1
lynx,1
seafood,1
stairs,1
beaker,1
sports equipment,1
bee,1
sink,1
shrimp,1
scissors,1
mechanical fan,1
rabbit,1
printer,1
polar bear,1
christmas tree,1
owl,1
mirror,1
aircraft,1
