object,count
poster,141
book,73
clothing,63
man,52
woman,43
person,41
building,41
car,26
truck,11
land vehicle,11
girl,11
computer monitor,11
table,10
whiteboard,10
billboard,9
shelf,8
bookcase,8
convenience store,8
plant,8
window,7
laptop,7
boy,7
picture frame,6
office building,6
bus,6
toy,6
house,5
bottle,5
mobile phone,5
human body,5
snack,5
suit,5
vehicle,5
human face,4
jacket,4
bicycle,4
skyscraper,3
tin can,3
office supplies,3
drink,3
scoreboard,2
wine,2
desk,2
box,2
stairs,2
motorcycle,2
van,2
mammal,2
animal,2
fast food,2
human hand,2
sports equipment,2
flower,2
watch,2
boat,2
bicycle wheel,1
television,1
dairy,1
tent,1
tire,1
submarine sandwich,1
tower,1
traffic sign,1
watercraft,1
beer,1
auto part,1
tool,1
personal care,1
stop sign,1
golf cart,1
dog,1
dress,1
envelope,1
fish,1
food,1
furniture,1
computer keyboard,1
houseplant,1
sports uniform,1
human arm,1
human hair,1
lifejacket,1
mixer,1
pen,1
piano,1
bowl,1
airplane,1
