object,count
poster,93
building,51
book,47
man,44
person,30
clothing,27
woman,25
house,16
bottle,14
beer,12
car,11
billboard,9
guitar,9
plant,8
computer monitor,8
shelf,6
drink,6
human body,6
convenience store,5
boy,5
toy,5
whiteboard,5
mammal,5
snack,5
mobile phone,5
bookcase,5
wine,4
girl,4
vehicle,4
television,4
bus,4
skyscraper,4
truck,4
train,3
door,3
laptop,3
land vehicle,3
tablet computer,3
human arm,3
scale,2
tower,2
office building,2
stairs,2
human face,2
jacket,2
airplane,2
cat,2
cheese,2
bicycle,2
furniture,2
box,2
flower,2
dessert,2
soap dispenser,1
sports uniform,1
cosmetics,1
swim cap,1
table,1
cocktail,1
tableware,1
bed,1
tin can,1
carnivore,1
bread,1
vegetable,1
boat,1
bicycle wheel,1
window,1
wine glass,1
dairy,1
fashion accessory,1
horse,1
football,1
lamp,1
home appliance,1
lantern,1
hat,1
glasses,1
frog,1
motorcycle,1
mug,1
office supplies,1
fire hydrant,1
oyster,1
palm tree,1
pen,1
food,1
plastic bag,1
flashlight,1
punching bag,1
rocket,1
human head,1
