object,count
poster,48
person,22
building,18
book,18
snack,16
clothing,16
bottle,16
man,14
car,11
woman,11
convenience store,11
dairy,10
boy,7
personal care,7
plant,5
beer,4
house,4
girl,4
cooking spray,4
human body,4
bookcase,4
bus,3
billboard,3
table,3
tin can,3
drink,3
food,3
whiteboard,3
wine,3
cosmetics,3
van,2
toy,2
furniture,2
land vehicle,2
camera,2
tableware,2
shelf,2
plastic bag,1
bicycle wheel,1
shirt,1
refrigerator,1
remote control,1
saucer,1
computer monitor,1
bicycle,1
sun hat,1
taxi,1
organ,1
tent,1
tire,1
truck,1
washing machine,1
wheel,1
window,1
television,1
mobile phone,1
office building,1
mug,1
curtain,1
christmas tree,1
dog,1
doll,1
door,1
fashion accessory,1
flag,1
footwear,1
fruit,1
cat,1
handbag,1
handgun,1
horse,1
houseplant,1
human arm,1
cake stand,1
human face,1
ice cream,1
jacket,1
jet ski,1
juice,1
laptop,1
mammal,1
cake,1
coffee cup,1
auto part,1
