object,count
poster,113
man,93
clothing,75
book,63
woman,62
person,41
building,30
whiteboard,18
mobile phone,16
mammal,13
computer monitor,12
bookcase,11
table,10
office building,10
office supplies,9
human body,9
land vehicle,9
girl,8
shelf,7
laptop,6
plant,6
coffee cup,5
mug,5
tablet computer,4
computer keyboard,4
desk,4
house,4
billboard,4
human face,3
suit,3
television,3
boy,2
necklace,2
stairs,2
car,2
curtain,2
jacket,2
furniture,2
dress,2
door,2
balloon,1
sun hat,1
tent,1
van,1
baked goods,1
window,1
snack,1
shirt,1
bus,1
sculpture,1
remote control,1
picture frame,1
box,1
pen,1
cake,1
luggage and bags,1
lion,1
backpack,1
human hair,1
human arm,1
hat,1
fashion accessory,1
auto part,1
