object,count
poster,16
man,12
land vehicle,11
clothing,9
book,8
building,8
car,8
person,8
door,8
vehicle,5
woman,4
traffic sign,4
television,4
human body,3
airplane,3
boy,3
camera,3
house,2
skyscraper,2
helicopter,2
toy,2
auto part,2
computer monitor,2
billboard,1
traffic light,1
tap,1
tower,1
tool,1
waste container,1
toaster,1
tin can,1
weapon,1
window,1
bus,1
shelf,1
snack,1
seat belt,1
rifle,1
plant,1
chair,1
parking meter,1
office supplies,1
motorcycle,1
mobile phone,1
mammal,1
grapefruit,1
kitchen appliance,1
orange,1
