object,count
poster,142
book,78
building,76
man,43
person,30
clothing,27
van,21
bottle,20
woman,18
truck,17
billboard,16
plant,14
land vehicle,14
wine,13
car,12
tin can,8
shelf,7
house,7
beer,7
girl,6
bus,6
door,6
human body,6
drink,5
boat,5
sculpture,4
table,4
bicycle,4
suit,3
television,3
flower,3
picture frame,3
toy,3
traffic sign,3
snack,3
boy,3
window,3
bookcase,3
baked goods,3
auto part,3
jacket,3
sports equipment,2
airplane,2
mobile phone,2
plate,2
mammal,2
flag,2
cheese,2
houseplant,2
tent,2
food,2
wheel,2
human arm,2
surfboard,1
skull,1
vehicle registration plate,1
sock,1
vehicle,1
train,1
vegetable,1
tire,1
sports uniform,1
stairs,1
taxi,1
accordion,1
ipod,1
ring binder,1
envelope,1
animal,1
bicycle wheel,1
box,1
bull,1
cake,1
cattle,1
coat,1
coffee cup,1
computer monitor,1
convenience store,1
dress,1
fashion accessory,1
refrigerator,1
flowerpot,1
footwear,1
fruit,1
furniture,1
glasses,1
human face,1
motorcycle,1
mug,1
musical instrument,1
office supplies,1
platter,1
zebra,1
