object,count
poster,88
building,51
man,48
book,46
mobile phone,40
person,31
clothing,29
car,16
tablet computer,14
airplane,11
bottle,11
woman,11
girl,10
box,10
envelope,9
computer monitor,9
land vehicle,8
vehicle,7
mammal,7
house,7
billboard,6
sports uniform,6
truck,6
whiteboard,5
door,5
beer,5
boy,5
drink,5
furniture,4
human arm,4
plant,4
human body,4
table,4
van,4
sun hat,3
waste container,3
bus,3
boat,3
television,2
toy,2
surfboard,2
umbrella,2
skyscraper,2
wheel,2
window,2
office building,2
wine,2
auto part,2
bookcase,2
footwear,2
high heels,2
cosmetics,2
human hand,1
convenience store,1
flag,1
fast food,1
swimwear,1
desk,1
curtain,1
tin can,1
tire,1
tower,1
corded phone,1
computer keyboard,1
food,1
coin,1
vegetable,1
bicycle wheel,1
closet,1
watch,1
watercraft,1
christmas tree,1
cart,1
camera,1
cake,1
wine glass,1
stairs,1
sports equipment,1
human leg,1
guitar,1
animal,1
lemon,1
human face,1
bicycle,1
marine invertebrates,1
belt,1
mug,1
hat,1
office supplies,1
palm tree,1
personal care,1
sofa bed,1
picture frame,1
glasses,1
plastic bag,1
porch,1
baked goods,1
rose,1
sculpture,1
shelf,1
shirt,1
snack,1
motorcycle,1
