object,count
man,17
book,17
poster,15
clothing,14
building,14
bookcase,9
shelf,9
snack,7
person,7
bottle,7
house,6
woman,5
wine,4
dairy,4
cheese,4
car,4
convenience store,3
truck,3
beer,3
human body,3
girl,3
drink,3
van,2
mammal,2
boat,2
suit,2
whiteboard,2
umbrella,1
toy,1
tin can,1
tent,1
telephone,1
volleyball,1
sports uniform,1
vehicle,1
airplane,1
sculpture,1
saucer,1
plant,1
pillow,1
mobile phone,1
animal,1
land vehicle,1
human head,1
helicopter,1
guitar,1
football,1
fashion accessory,1
dress,1
door,1
barrel,1
laptop,1
