object,count
poster,46
book,12
building,11
person,10
clothing,10
car,9
man,8
watch,8
land vehicle,6
woman,5
door,3
plant,3
cosmetics,2
traffic sign,2
personal care,2
box,2
bus,2
computer keyboard,2
table,2
house,2
food,2
computer monitor,2
digital clock,2
truck,1
van,1
wall clock,1
sunglasses,1
plastic bag,1
skyscraper,1
shelf,1
watercraft,1
window,1
vehicle,1
billboard,1
office building,1
mobile phone,1
mammal,1
human body,1
hat,1
hair spray,1
goggles,1
girl,1
flag,1
curtain,1
boy,1
bottle,1
bookcase,1
human face,1
