object,count
poster,122
man,82
clothing,76
book,75
woman,65
building,62
computer keyboard,42
person,35
traffic sign,29
car,17
house,16
laptop,16
girl,16
mobile phone,16
human body,12
billboard,11
picture frame,11
plant,10
mammal,9
land vehicle,8
bus,7
window,6
whiteboard,5
beer,5
computer monitor,5
bottle,5
truck,4
box,4
tin can,4
shelf,4
guitar,4
bookcase,4
furniture,4
convenience store,3
bicycle,3
television,3
office building,3
office supplies,3
table,3
drink,3
boat,3
desk,3
skyscraper,3
train,3
suit,2
wheelchair,2
human leg,2
sports uniform,2
jacket,2
human face,2
auto part,2
coffee cup,2
fashion accessory,2
boy,1
snack,1
couch,1
corded phone,1
clock,1
cello,1
tire,1
toy,1
candy,1
briefcase,1
human hair,1
cupboard,1
vegetable,1
vehicle,1
violin,1
wheel,1
bicycle wheel,1
balloon,1
baked goods,1
wine,1
wine rack,1
van,1
door,1
sculpture,1
scoreboard,1
ice cream,1
human arm,1
houseplant,1
hot dog,1
handbag,1
flower,1
flag,1
motorcycle,1
fast food,1
parking meter,1
envelope,1
egg,1
dress,1
plate,1
platter,1
drawer,1
reptile,1
rocket,1
saucer,1
airplane,1
