object,count
bus,87
building,73
poster,56
train,36
man,23
person,20
boat,19
van,18
truck,18
airplane,17
land vehicle,16
book,13
car,12
house,11
clothing,11
vehicle,11
box,7
convenience store,6
billboard,6
auto part,6
suit,4
sports uniform,4
skyscraper,4
woman,4
watercraft,3
plant,3
palm tree,3
office building,3
human body,3
boy,3
computer monitor,2
drink,2
coffee cup,2
microwave oven,2
bicycle,2
jacket,2
vase,2
window,2
umbrella,1
bottle,1
scoreboard,1
vegetable,1
toy,1
tower,1
tablet computer,1
table,1
barge,1
camera,1
christmas tree,1
shelf,1
food,1
saucer,1
door,1
girl,1
golf cart,1
horse,1
flower,1
human arm,1
kettle,1
fashion accessory,1
mug,1
rose,1
desk,1
personal care,1
picture frame,1
pillow,1
porch,1
furniture,1
ring binder,1
laptop,1
