object,count
poster,102
man,81
clothing,60
building,50
person,49
book,32
woman,23
girl,16
boy,13
house,13
guitar,13
plant,12
human body,11
bottle,10
bookcase,8
snack,8
mammal,8
car,8
beer,7
bus,6
land vehicle,6
convenience store,5
boat,4
bicycle,4
dessert,4
billboard,4
whiteboard,3
table,3
coat,3
human arm,3
mobile phone,3
coffee cup,3
food,2
human head,2
shelf,2
balloon,2
furniture,2
computer monitor,2
sports uniform,2
mug,2
dog,2
television,2
tent,2
tin can,2
envelope,2
train,2
ball,2
hat,2
traffic sign,1
wine glass,1
candy,1
wine,1
window,1
cocktail,1
suit,1
toy,1
coffee,1
wheel,1
tableware,1
weapon,1
skyscraper,1
slow cooker,1
picture frame,1
shirt,1
human hair,1
fashion accessory,1
bird,1
headphones,1
helmet,1
houseplant,1
drum,1
human face,1
ipod,1
sewing machine,1
drink,1
doll,1
bicycle wheel,1
motorcycle,1
musical keyboard,1
office building,1
palm tree,1
auto part,1
