object,count
poster,35
man,13
clothing,13
book,12
plant,10
person,10
house,10
traffic sign,9
bottle,9
building,7
woman,6
billboard,5
wine,4
car,4
furniture,4
land vehicle,4
human body,3
vehicle registration plate,3
vegetable,3
truck,3
table,3
beer,3
mobile phone,3
mammal,3
boy,3
footwear,3
boat,2
sports uniform,2
scoreboard,2
tent,2
porch,2
toy,2
picture frame,2
train,2
convenience store,2
canoe,2
girl,2
window,2
wine rack,2
bookcase,1
watercraft,1
barrel,1
whiteboard,1
candy,1
desk,1
suit,1
street light,1
squirrel,1
sculpture,1
snack,1
motorcycle,1
hat,1
human head,1
jet ski,1
laptop,1
ball,1
flower,1
office building,1
shelf,1
palm tree,1
bus,1
bicycle,1
elephant,1
ruler,1
human arm,1
auto part,1
