object,count
poster,167
book,84
building,81
man,75
clothing,63
person,62
woman,44
television,43
computer monitor,38
mobile phone,37
billboard,23
tablet computer,18
car,17
shelf,16
bookcase,15
house,15
bus,14
van,13
laptop,13
girl,11
land vehicle,11
boy,11
snack,9
table,8
convenience store,8
skyscraper,8
plant,8
office building,7
whiteboard,7
fashion accessory,6
mammal,6
suit,6
truck,6
bottle,6
vehicle,5
tower,5
tin can,5
drink,4
train,4
human body,4
furniture,4
auto part,4
scoreboard,4
human face,3
wine,3
airplane,3
microphone,3
corded phone,3
helicopter,3
office supplies,3
door,3
box,3
toy,3
mug,2
personal care,2
sports uniform,2
picture frame,2
jacket,2
desk,2
dessert,2
beer,2
bicycle,2
bird,2
cheese,2
food,2
cat,2
camera,1
stethoscope,1
studio couch,1
coffee cup,1
swimwear,1
closet,1
tent,1
brassiere,1
cake,1
countertop,1
traffic sign,1
boat,1
vehicle registration plate,1
watch,1
baked goods,1
window,1
ambulance,1
stairs,1
kitchen appliance,1
spatula,1
human head,1
human arm,1
houseplant,1
monkey,1
horse,1
home appliance,1
hat,1
parking meter,1
perfume,1
handbag,1
fountain,1
flag,1
plastic bag,1
plate,1
drill,1
printer,1
refrigerator,1
rugby ball,1
saucer,1
dress,1
sculpture,1
dinosaur,1
aircraft,1
