object,count
clothing,22
man,20
poster,14
woman,11
building,9
boy,8
car,6
convenience store,5
book,5
girl,5
toy,3
person,3
mammal,3
human body,3
computer monitor,2
office building,2
weapon,2
snack,2
shelf,2
bookcase,2
plant,2
furniture,2
coffee,1
fast food,1
whiteboard,1
wheel,1
earrings,1
van,1
truck,1
traffic sign,1
boat,1
tire,1
tin can,1
television,1
sports uniform,1
envelope,1
serving tray,1
guitar,1
scarf,1
food,1
plastic bag,1
dress,1
bottle,1
perfume,1
mobile phone,1
bus,1
camera,1
billboard,1
houseplant,1
hat,1
balloon,1
