object,count
poster,158
building,59
book,53
man,33
clothing,28
snack,22
plant,22
woman,21
bottle,19
person,19
convenience store,18
drink,16
billboard,15
house,15
wine,12
shelf,10
bus,9
picture frame,8
human body,8
boy,7
houseplant,7
whiteboard,7
bookcase,7
mammal,6
sandwich,5
girl,5
computer monitor,5
milk,5
truck,5
food,4
land vehicle,4
car,3
fast food,3
television,3
window,3
box,3
stairs,2
jacket,2
mobile phone,2
mug,2
coffee cup,2
van,2
furniture,2
beer,2
auto part,2
tin can,1
traffic sign,1
tent,1
scoreboard,1
train,1
tablet computer,1
soap dispenser,1
vehicle,1
vehicle registration plate,1
wine glass,1
cosmetics,1
cake,1
headphones,1
dog,1
dress,1
fashion accessory,1
flag,1
flower,1
flowerpot,1
handbag,1
home appliance,1
pig,1
human hand,1
ice cream,1
laptop,1
chair,1
desk,1
cart,1
personal care,1
animal,1
